PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT,PLUS_MINUS
1641871,Duop Reath,1610612757,POR,9,7.8,4.2,0.7,0.4,0.0,0.1,0.1,0.591,0.6,0.0,0.9
203939,Dwight Powell,1610612742,DAL,12,9.5,2.3,2.2,0.7,0.3,0.2,0.4,0.5,0.0,0.833,0.7
1642928,Dylan Cardwell,1610612758,SAC,3,10.8,1.7,1.7,0.0,0.7,1.0,0.7,0.333,0.0,0.5,-2.7
1642844,Dylan Harper,1610612759,SAS,6,23.4,14.0,4.0,3.8,0.7,0.0,1.8,0.5,0.357,0.833,8.0
1630700,Dyson Daniels,1610612737,ATL,14,32.8,8.7,5.7,5.8,2.3,0.4,2.1,0.469,0.231,0.619,4.9
1630604,E.J. Liddell,1610612751,BKN,5,4.9,2.4,1.4,0.0,0.0,0.0,0.0,0.364,0.25,0.667,1.8
1642856,Egor Dëmin,1610612751,BKN,12,20.5,7.0,3.0,3.3,0.8,0.2,1.5,0.373,0.357,0.889,-7.4
1641989,Elijah Harkless,1610612762,UTA,6,10.5,2.2,1.0,0.7,0.5,0.0,0.5,0.364,0.286,0.6,2.5
201569,Eric Gordon,1610612755,PHI,3,7.1,2.7,0.0,0.3,0.3,0.0,0.7,0.6,0.5,0.0,0.0
1630596,Evan Mobley,1610612739,CLE,14,34.2,18.9,8.8,4.3,1.2,1.6,2.7,0.467,0.364,0.628,2.9
1630532,Franz Wagner,1610612753,ORL,14,35.8,23.1,6.3,3.9,1.1,0.4,2.1,0.461,0.357,0.829,2.1
1641713,GG Jackson,1610612763,MEM,6,4.7,2.0,0.5,0.2,0.5,0.0,0.0,0.286,0.0,0.571,-4.7
1629216,Gabe Vincent,1610612747,LAL,3,23.9,3.7,1.0,2.3,1.0,0.0,0.7,0.231,0.2,1.0,-0.3
202066,Garrett Temple,1610612761,TOR,2,3.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-5.0
203914,Gary Harris,1610612749,MIL,8,9.4,2.5,0.5,0.5,0.6,0.3,0.3,0.471,0.4,0.0,-3.4
1627780,Gary Payton II,1610612744,GSW,14,9.8,2.4,2.6,1.1,0.6,0.3,0.6,0.417,0.188,0.0,0.2
1629018,Gary Trent Jr.,1610612749,MIL,15,27.7,10.2,1.6,2.0,1.1,0.1,0.7,0.398,0.374,0.722,-8.1
203507,Giannis Antetokounmpo,1610612749,MIL,13,31.8,31.2,10.8,6.8,0.9,1.2,3.5,0.629,0.5,0.636,5.7
1629048,Goga Bitadze,1610612753,ORL,14,16.8,5.9,5.1,1.1,0.5,1.3,0.5,0.698,0.333,0.724,1.2
1641711,Gradey Dick,1610612761,TOR,14,16.7,7.7,2.2,0.6,0.5,0.0,0.4,0.43,0.362,0.821,7.0
1628960,Grayson Allen,1610612756,PHX,13,32.1,18.5,3.1,4.3,1.6,0.3,1.8,0.468,0.447,0.794,3.9
1627824,Guerschon Yabusele,1610612752,NYK,12,9.7,2.5,2.5,0.3,0.2,0.1,0.2,0.323,0.318,0.5,1.2
1630611,Gui Santos,1610612744,GSW,12,6.4,2.0,1.3,0.2,0.3,0.0,0.4,0.429,0.313,0.5,0.0
203084,Harrison Barnes,1610612759,SAS,13,29.7,12.1,2.8,2.1,1.1,0.3,1.5,0.542,0.485,0.913,3.6
1631127,Harrison Ingram,1610612759,SAS,3,3.6,1.7,1.0,0.0,0.0,0.0,0.0,0.667,1.0,0.0,4.3
1630529,Herbert Jones,1610612740,NOP,14,30.2,9.7,3.5,2.3,1.4,0.2,1.8,0.398,0.371,0.714,-8.6
1642864,Hugo González,1610612738,BOS,11,12.4,3.0,2.0,0.6,0.8,0.2,0.5,0.452,0.5,0.0,1.1
1630621,Hunter Dickinson,1610612740,NOP,1,4.7,2.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,-12.0
1642282,Hunter Sallis,1610612755,PHI,3,2.2,0.7,0.3,0.3,0.0,0.0,0.7,1.0,0.0,0.0,-0.3
1641816,Hunter Tyson,1610612743,DEN,5,3.5,0.0,2.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-1.8
1630193,Immanuel Quickley,1610612761,TOR,14,31.3,15.7,4.7,6.1,1.3,0.0,1.8,0.467,0.375,0.756,2.4
1642403,Isaac Jones,1610612765,DET,4,4.6,1.3,0.5,0.3,0.0,0.0,0.0,0.5,0.0,0.5,-4.0
1630171,Isaac Okoro,1610612741,CHI,13,25.4,7.8,2.8,1.8,0.5,0.8,1.2,0.439,0.359,0.882,-3.8
1642268,Isaiah Collier,1610612762,UTA,5,26.2,11.0,3.6,7.4,0.4,0.4,2.4,0.6,0.4,0.708,-3.0
1628392,Isaiah Hartenstein,1610612760,OKC,15,28.5,12.9,10.9,3.3,1.5,0.6,2.1,0.691,0.0,0.667,9.3
1630543,Isaiah Jackson,1610612754,IND,14,19.2,8.6,6.4,1.1,0.7,0.4,1.1,0.58,0.0,0.794,-5.7
1630198,Isaiah Joe,1610612760,OKC,10,25.9,14.7,3.3,1.6,0.7,0.1,1.1,0.433,0.405,0.885,8.9
1630587,Isaiah Livers,1610612756,PHX,8,11.5,2.8,1.8,0.5,0.3,0.4,0.1,0.438,0.357,1.0,7.4
1630191,Isaiah Stewart,1610612765,DET,11,22.7,10.9,6.3,1.4,0.2,2.2,1.1,0.489,0.389,0.696,0.8
1627826,Ivica Zubac,1610612746,LAC,14,31.5,16.0,10.8,2.1,0.6,1.0,2.1,0.622,0.0,0.75,-2.6
1631120,JD Davison,1610612745,HOU,5,4.7,2.2,0.0,0.4,0.2,0.2,0.0,0.5,0.5,0.0,-2.6
1629630,Ja Morant,1610612763,MEM,12,28.8,17.9,3.5,7.6,1.0,0.1,3.8,0.359,0.167,0.942,-4.2
1642266,Ja'Kobe Walter,1610612761,TOR,11,11.2,2.9,1.3,0.5,0.6,0.1,0.8,0.323,0.273,0.857,-3.1
1631095,Jabari Smith Jr.,1610612745,HOU,11,33.0,14.5,6.4,1.6,0.8,0.8,1.0,0.457,0.373,0.826,8.7
1631133,Jabari Walker,1610612755,PHI,13,12.1,2.9,2.8,0.4,0.2,0.2,0.4,0.421,0.167,0.8,-0.3
1631210,Jacob Toppin,1610612737,ATL,3,3.1,2.0,0.3,0.0,0.0,0.0,0.0,0.75,0.0,0.0,2.3
1630702,Jaden Hardy,1610612742,DAL,12,10.9,5.9,1.3,0.3,0.3,0.1,1.1,0.407,0.455,0.8,1.4
1630183,Jaden McDaniels,1610612750,MIN,14,31.1,17.5,4.6,2.4,1.0,1.3,1.9,0.553,0.521,0.842,4.3
1630256,Jae'Sean Tate,1610612745,HOU,7,5.6,1.1,0.9,0.1,0.1,0.0,0.1,0.364,0.0,0.0,-2.6
1642443,Jahmir Young,1610612748,MIA,2,4.8,1.0,0.5,1.0,0.0,0.0,0.5,0.333,0.0,0.0,-4.5
1643141,Jahmyl Telfort,1610612746,LAC,3,5.3,0.3,0.7,0.3,0.0,0.0,0.3,0.0,0.0,0.25,4.3
1631170,Jaime Jaquez Jr.,1610612748,MIA,14,30.3,17.1,6.9,5.1,0.6,0.3,1.9,0.528,0.222,0.786,7.6
1631222,Jake LaRavia,1610612747,LAL,14,28.8,10.2,4.5,2.4,1.5,0.3,1.3,0.477,0.333,0.667,-1.3
1627751,Jakob Poeltl,1610612761,TOR,10,25.4,11.3,7.5,1.7,0.6,0.6,1.2,0.723,0.0,0.543,1.0
1628973,Jalen Brunson,1610612752,NYK,11,33.9,28.0,3.5,6.5,0.8,0.0,2.7,0.467,0.369,0.863,7.5
1631105,Jalen Duren,1610612765,DET,12,28.9,20.3,12.3,1.8,1.0,1.1,2.3,0.674,0.0,0.786,7.8
1630224,Jalen Green,1610612756,PHX,2,14.9,15.5,2.0,2.0,1.0,0.0,1.0,0.478,0.429,0.6,18.5
1630552,Jalen Johnson,1610612737,ATL,12,32.9,21.8,9.6,6.3,1.8,0.3,3.0,0.587,0.382,0.807,1.5
1629618,Jalen Pickett,1610612743,DEN,7,7.5,2.6,1.0,1.0,0.0,0.0,0.6,0.467,0.429,1.0,-1.0
1630188,Jalen Smith,1610612741,CHI,13,16.0,10.2,6.3,1.4,0.3,0.3,1.0,0.49,0.4,0.684,2.4
1630591,Jalen Suggs,1610612753,ORL,10,22.1,12.5,3.9,4.4,1.6,0.3,3.0,0.538,0.4,0.885,8.5
1630592,Jalen Wilson,1610612751,BKN,11,15.8,6.2,1.0,0.6,0.2,0.0,0.7,0.396,0.444,0.769,-6.4
1631288,Jamal Cain,1610612753,ORL,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
1627750,Jamal Murray,1610612743,DEN,12,34.3,23.1,5.6,6.1,1.3,0.3,2.3,0.467,0.357,0.94,8.8
1642347,Jamal Shead,1610612761,TOR,14,18.1,6.2,1.7,5.0,0.8,0.1,1.3,0.433,0.421,0.813,3.6
201935,James Harden,1610612746,LAC,13,36.1,26.2,6.3,8.7,0.9,0.5,3.8,0.436,0.376,0.922,-1.7
1630164,James Wiseman,1610612754,IND,1,19.9,4.0,4.0,0.0,0.0,1.0,3.0,0.667,0.0,0.0,-15.0
1642364,Jamir Watkins,1610612764,WAS,3,7.0,2.0,2.0,0.0,0.0,0.3,0.3,0.75,0.0,0.0,-2.7
1642419,Jamison Battle,1610612761,TOR,10,7.3,4.1,1.1,0.2,0.2,0.1,0.4,0.714,0.733,0.0,6.4
1641716,Jarace Walker,1610612754,IND,14,29.1,10.0,5.2,3.0,0.6,0.5,2.3,0.298,0.264,0.795,-8.4
1642272,Jared McCain,1610612755,PHI,4,9.0,0.0,0.5,1.0,0.3,0.0,0.3,0.0,0.0,0.0,0.3
1628991,Jaren Jackson Jr.,1610612763,MEM,14,28.7,17.9,5.2,1.4,0.5,1.4,2.1,0.478,0.377,0.803,-5.9
1629020,Jarred Vanderbilt,1610612747,LAL,14,18.3,4.6,5.6,1.5,1.0,0.4,1.6,0.44,0.286,0.842,-0.6
1628386,Jarrett Allen,1610612739,CLE,13,25.8,15.3,7.6,1.8,1.1,0.9,1.6,0.586,0.0,0.766,8.1
1642859,Jase Richardson,1610612753,ORL,7,4.2,0.4,0.1,0.9,0.0,0.0,0.4,0.2,0.0,0.5,-0.3
1642914,Javon Small,1610612763,MEM,8,12.4,4.3,1.0,2.8,0.0,0.1,1.0,0.357,0.316,0.8,0.5
1629750,Javonte Green,1610612765,DET,14,22.9,8.1,3.9,1.2,1.1,0.5,0.7,0.396,0.304,0.75,1.6
1629637,Jaxson Hayes,1610612747,LAL,11,16.8,5.1,4.2,1.2,0.4,0.5,0.5,0.686,1.0,0.636,-0.8
1630643,Jay Huff,1610612754,IND,14,14.4,5.4,2.9,0.7,0.1,1.8,0.6,0.375,0.265,0.692,-5.1
1627759,Jaylen Brown,1610612738,BOS,14,32.1,27.4,5.6,4.1,0.8,0.4,3.2,0.505,0.342,0.768,1.3
1641740,Jaylen Clark,1610612750,MIN,12,16.4,5.0,2.4,0.8,0.8,0.1,0.4,0.457,0.364,0.625,3.7
1642377,Jaylen Wells,1610612763,MEM,14,25.3,9.5,3.6,1.5,0.6,0.0,0.9,0.366,0.284,0.667,-5.6
1631119,Jaylin Williams,1610612760,OKC,14,19.0,5.0,4.8,2.3,0.6,0.6,1.0,0.329,0.266,0.714,4.1
1642281,Jaylon Tyson,1610612739,CLE,11,25.8,11.1,4.0,1.8,1.3,0.8,1.0,0.489,0.462,0.769,1.4
201145,Jeff Green,1610612745,HOU,5,4.2,2.4,0.4,0.0,0.0,0.2,0.0,0.667,0.667,0.0,-3.4
203924,Jerami Grant,1610612757,POR,13,27.8,18.3,3.0,2.3,0.9,0.4,1.6,0.464,0.403,0.845,-4.8
1642847,Jeremiah Fears,1610612740,NOP,14,26.4,15.3,2.9,2.8,1.7,0.1,2.6,0.448,0.354,0.825,-10.6
1630526,Jeremiah Robinson-Earl,1610612754,IND,9,20.8,5.4,6.7,0.8,0.6,0.0,0.7,0.358,0.176,0.889,-6.8
1631110,Jeremy Sochan,1610612759,SAS,7,15.6,6.6,2.7,1.6,0.4,0.3,1.1,0.63,0.5,0.778,-3.3
1630579,Jericho Sims,1610612749,MIL,10,7.3,1.1,1.8,0.4,0.1,0.2,0.4,0.667,0.0,0.75,-5.2
1641724,Jett Howard,1610612753,ORL,10,8.4,2.8,0.6,0.7,0.1,0.3,0.1,0.345,0.364,0.0,-0.8
1628975,Jevon Carter,1610612741,CHI,4,14.0,8.0,1.8,1.8,0.5,0.0,0.5,0.476,0.588,1.0,6.0
202710,Jimmy Butler III,1610612744,GSW,14,30.8,19.1,5.4,4.8,1.6,0.3,1.6,0.526,0.469,0.864,4.1
1642866,Joan Beringer,1610612750,MIN,9,4.1,2.0,1.3,0.0,0.1,0.2,0.2,0.727,0.0,0.667,-0.1
1629111,Jock Landale,1610612763,MEM,14,24.4,10.3,5.4,1.7,0.6,0.4,1.1,0.544,0.457,0.696,-5.9
204060,Joe Ingles,1610612750,MIN,5,4.6,0.0,0.0,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.8
203954,Joel Embiid,1610612755,PHI,6,23.3,19.7,5.5,3.3,0.8,1.5,2.7,0.46,0.321,0.829,1.5
1628381,John Collins,1610612746,LAC,14,25.4,11.9,4.8,0.6,0.9,0.5,1.9,0.504,0.333,0.806,-2.1
1629723,John Konchar,1610612763,MEM,12,11.5,2.6,2.3,0.9,0.8,0.4,0.3,0.545,0.429,1.0,-1.1
1641780,Johni Broome,1610612755,PHI,2,2.9,2.0,1.0,0.5,0.0,0.0,0.0,0.4,0.0,0.0,-0.5
1642277,Johnny Furphy,1610612754,IND,3,12.2,2.7,2.0,0.0,0.7,0.0,1.0,0.5,0.667,0.0,0.7
1630548,Johnny Juzang,1610612750,MIN,7,3.0,1.3,0.4,0.1,0.0,0.0,0.1,0.333,0.286,0.5,1.9
202685,Jonas Valančiūnas,1610612743,DEN,13,11.9,8.2,4.7,1.2,0.1,0.7,1.1,0.548,0.333,0.727,-1.3
1628371,Jonathan Isaac,1610612753,ORL,13,9.7,2.6,2.8,0.1,0.5,0.4,0.2,0.379,0.222,0.667,-3.7
1630228,Jonathan Kuminga,1610612744,GSW,13,27.7,13.8,6.6,2.8,0.4,0.3,2.7,0.478,0.324,0.771,-3.2
1642367,Jonathan Mogbo,1610612761,TOR,7,5.0,0.9,1.3,0.6,0.1,0.3,0.1,0.5,0.0,0.0,0.4
203903,Jordan Clarkson,1610612752,NYK,13,17.9,10.6,1.8,1.7,0.4,0.2,0.9,0.476,0.365,0.864,0.5
1630692,Jordan Goodwin,1610612756,PHX,11,16.7,6.6,3.7,2.0,1.2,0.1,1.1,0.429,0.394,0.75,5.0
1641722,Jordan Hawkins,1610612740,NOP,13,14.9,4.5,1.9,1.1,0.2,0.0,0.3,0.314,0.25,0.714,-1.8
1629162,Jordan McLaughlin,1610612759,SAS,8,9.2,3.5,0.8,1.3,0.9,0.0,0.3,0.417,0.333,1.0,-0.4
1641757,Jordan Miller,1610612746,LAC,3,16.3,9.3,2.7,1.0,0.3,0.0,1.0,0.5,0.556,0.875,-4.0
1629673,Jordan Poole,1610612740,NOP,7,30.3,17.3,1.7,3.4,0.3,0.3,2.1,0.354,0.339,0.969,-13.0
1641775,Jordan Walsh,1610612738,BOS,10,17.3,4.6,4.4,1.0,1.0,0.6,0.2,0.462,0.412,0.75,6.6
1630631,Jose Alvarado,1610612740,NOP,13,19.8,7.6,2.4,2.5,1.0,0.0,1.1,0.42,0.392,0.846,-2.5
1630581,Josh Giddey,1610612741,CHI,11,34.5,21.8,10.3,9.4,1.0,0.5,3.5,0.473,0.354,0.75,-0.2
1628404,Josh Hart,1610612752,NYK,12,25.5,9.2,6.5,4.7,0.9,0.2,2.1,0.473,0.324,0.75,-0.2
1631169,Josh Minott,1610612738,BOS,13,20.2,7.5,5.3,1.5,1.1,0.4,0.7,0.461,0.333,0.824,-0.5
1629006,Josh Okogie,1610612745,HOU,12,22.6,8.0,2.3,1.3,1.6,0.2,0.6,0.492,0.457,0.818,3.2
201950,Jrue Holiday,1610612757,POR,12,33.4,16.7,5.3,8.3,1.6,0.3,2.9,0.446,0.365,0.84,0.9
1630577,Julian Champagnie,1610612759,SAS,13,27.4,9.8,4.6,1.2,1.2,0.3,1.3,0.415,0.375,0.759,5.4
1641763,Julian Phillips,1610612741,CHI,12,7.0,1.8,0.9,0.2,0.4,0.3,0.1,0.375,0.25,0.0,1.6
1631124,Julian Strawther,1610612743,DEN,9,7.9,3.7,1.6,0.4,0.0,0.1,0.3,0.367,0.125,0.692,-0.7
203944,Julius Randle,1610612750,MIN,14,33.1,24.5,7.3,6.1,1.3,0.2,2.5,0.52,0.377,0.853,7.9
1630551,Justin Champagnie,1610612764,WAS,12,8.4,2.7,2.8,0.3,0.3,0.0,0.2,0.32,0.2,0.824,-6.5
1642348,Justin Edwards,1610612755,PHI,11,14.0,6.1,1.8,1.2,0.2,0.2,0.5,0.453,0.421,1.0,-3.2
203994,Jusuf Nurkić,1610612762,UTA,13,24.1,7.2,9.5,3.6,1.8,0.5,2.7,0.372,0.167,0.606,-3.7
1642354,KJ Simpson,1610612766,CHA,6,14.9,5.7,2.3,3.0,0.7,0.0,1.7,0.351,0.357,0.75,-4.2
1626157,Karl-Anthony Towns,1610612752,NYK,13,33.1,21.8,12.7,3.2,0.9,0.9,2.6,0.433,0.329,0.907,7.1
1631255,Karlo Matković,1610612740,NOP,12,11.4,4.9,2.8,0.8,0.2,0.5,0.4,0.703,0.444,0.375,-0.4
202695,Kawhi Leonard,1610612746,LAC,6,33.5,24.3,5.7,3.5,2.5,0.7,1.8,0.505,0.4,0.963,-7.7
1630811,Keaton Wallace,1610612737,ATL,13,16.1,4.7,1.9,3.0,0.8,0.2,0.8,0.426,0.419,0.5,-2.3
1642276,Kel'el Ware,1610612748,MIA,14,24.4,11.2,9.6,0.7,1.0,1.5,0.9,0.544,0.389,0.76,-2.6
1629640,Keldon Johnson,1610612759,SAS,13,23.2,11.1,6.2,1.7,0.8,0.1,0.7,0.558,0.25,0.808,0.5
203482,Kelly Olynyk,1610612759,SAS,4,9.3,2.8,2.8,3.3,0.0,0.0,0.8,0.625,1.0,0.0,-2.0
1626162,Kelly Oubre Jr.,1610612755,PHI,12,34.8,16.8,5.1,1.3,1.1,0.8,1.5,0.497,0.343,0.789,0.3
203484,Kentavious Caldwell-Pope,1610612763,MEM,14,23.4,7.9,2.6,3.1,0.8,0.3,1.1,0.356,0.298,0.893,-5.8
1631165,Keon Ellis,1610612758,SAC,14,18.7,7.1,1.5,0.6,1.4,0.3,0.4,0.453,0.444,0.7,-4.3
1642352,Keshad Johnson,1610612748,MIA,5,4.9,1.4,1.6,0.0,0.4,0.2,0.2,0.214,0.143,0.0,-3.6
201142,Kevin Durant,1610612745,HOU,12,36.1,25.9,4.7,3.4,1.0,0.7,3.0,0.51,0.4,0.888,9.9
1628989,Kevin Huerter,1610612741,CHI,13,26.4,14.4,4.1,2.8,0.9,0.9,1.6,0.504,0.323,0.839,0.9
201567,Kevin Love,1610612762,UTA,7,14.1,4.9,4.3,2.6,0.0,0.3,1.0,0.36,0.286,0.833,-3.0
1629645,Kevin Porter Jr.,1610612749,MIL,1,9.4,10.0,0.0,2.0,1.0,0.0,0.0,0.6,0.667,1.0,15.0
1626172,Kevon Looney,1610612740,NOP,7,14.1,2.9,3.9,1.6,0.3,0.6,0.7,0.348,0.167,0.5,-9.3
1641718,Keyonte George,1610612762,UTA,13,34.4,22.2,3.9,7.0,1.0,0.3,3.3,0.412,0.277,0.929,-4.6
1642863,Khaman Maluach,1610612756,PHX,7,5.0,1.9,0.9,0.1,0.0,0.6,0.7,0.429,0.0,0.875,-2.0
203114,Khris Middleton,1610612764,WAS,10,24.8,9.9,3.9,2.4,0.9,0.2,1.6,0.475,0.321,0.737,-8.6
202691,Klay Thompson,1610612742,DAL,14,21.3,9.4,2.6,1.8,0.4,0.4,1.1,0.338,0.311,1.0,-3.6
1641738,Kobe Brown,1610612746,LAC,7,8.5,2.1,2.1,1.0,0.0,0.0,0.4,0.455,0.167,1.0,1.4
1642920,Kobe Sanders,1610612746,LAC,6,16.6,7.0,1.7,1.3,0.7,0.0,1.0,0.412,0.381,0.857,1.0
1642886,Koby Brea,1610612756,PHX,1,4.1,4.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,-11.0
1642851,Kon Knueppel,1610612766,CHA,14,32.9,17.6,6.0,2.7,0.9,0.2,2.5,0.465,0.402,0.882,-1.1
