PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT,PLUS_MINUS
1631260,AJ Green,1610612749,MIL,13,27.4,10.5,2.4,1.8,0.4,0.1,0.8,0.488,0.468,0.789,4.5
1642358,AJ Johnson,1610612764,WAS,7,5.0,1.0,0.6,0.6,0.0,0.0,0.1,0.2,0.0,0.75,-1.9
203932,Aaron Gordon,1610612743,DEN,10,29.7,19.6,5.5,1.6,0.8,0.1,1.6,0.533,0.451,0.9,11.0
1628988,Aaron Holiday,1610612745,HOU,6,7.1,3.8,0.5,1.2,0.2,0.2,0.8,0.5,0.333,0.857,0.5
1630174,Aaron Nesmith,1610612754,IND,11,30.4,15.5,4.5,1.5,0.8,0.3,0.7,0.367,0.373,0.795,-3.9
1630598,Aaron Wiggins,1610612760,OKC,9,27.6,14.8,3.7,2.2,0.4,0.8,1.0,0.459,0.417,0.667,10.0
1642846,Ace Bailey,1610612762,UTA,12,20.9,8.7,3.8,1.7,0.7,0.1,1.5,0.415,0.324,0.824,-10.3
1641737,Adem Bona,1610612755,PHI,12,14.8,2.2,3.4,0.3,0.4,1.7,0.6,0.45,0.0,0.5,-2.6
1642349,Ajay Mitchell,1610612760,OKC,13,28.1,16.9,3.8,3.8,1.8,0.2,1.7,0.462,0.347,0.918,10.2
201143,Al Horford,1610612744,GSW,9,21.8,5.3,4.1,1.3,0.7,1.1,1.3,0.333,0.316,0.0,-4.0
1627936,Alex Caruso,1610612760,OKC,9,20.2,6.4,2.3,2.7,2.1,0.3,1.0,0.385,0.371,0.833,11.2
1642259,Alex Sarr,1610612764,WAS,12,29.5,19.1,8.6,3.8,0.8,2.3,2.6,0.531,0.351,0.737,-9.1
1630578,Alperen Sengun,1610612745,HOU,11,36.1,22.4,10.2,7.4,1.4,0.9,3.2,0.503,0.459,0.731,12.3
1642873,Amari Williams,1610612738,BOS,2,3.4,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,4.5
1641708,Amen Thompson,1610612745,HOU,11,35.2,17.7,5.7,5.5,1.4,0.5,2.4,0.484,0.214,0.74,10.9
1629599,Amir Coffey,1610612749,MIL,12,10.4,1.5,1.2,0.6,0.0,0.1,0.1,0.389,0.143,1.0,-2.6
203083,Andre Drummond,1610612755,PHI,11,21.5,8.0,8.8,0.8,0.7,0.9,0.5,0.593,0.429,0.6,3.7
1641748,Andre Jackson Jr.,1610612749,MIL,5,3.7,0.0,0.4,1.0,0.4,0.2,0.0,0.0,0.0,0.0,0.6
1629614,Andrew Nembhard,1610612754,IND,5,27.3,17.2,1.4,6.8,0.4,0.0,2.2,0.366,0.25,0.963,-9.6
203952,Andrew Wiggins,1610612748,MIA,13,32.9,17.5,4.9,2.8,1.2,0.9,2.2,0.508,0.379,0.657,-2.4
1629014,Anfernee Simons,1610612738,BOS,13,25.4,14.5,2.2,2.4,0.5,0.2,1.2,0.413,0.404,0.9,0.2
1641710,Anthony Black,1610612753,ORL,13,25.7,10.5,3.0,2.3,1.2,0.7,2.2,0.459,0.318,0.697,-4.1
203076,Anthony Davis,1610612742,DAL,5,29.9,20.8,10.2,2.2,1.6,1.2,2.2,0.52,0.273,0.742,-5.4
1630162,Anthony Edwards,1610612750,MIN,8,29.4,27.5,4.1,3.4,0.9,0.5,2.4,0.497,0.462,0.863,6.8
1630264,Anthony Gill,1610612764,WAS,5,2.7,1.8,0.8,0.0,0.0,0.0,0.4,0.75,1.0,1.0,-1.6
1641810,Antonio Reeves,1610612766,CHA,1,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1630574,Ariel Hukporti,1610612752,NYK,8,7.0,1.0,2.1,0.6,0.1,0.3,0.6,0.5,0.0,0.0,-2.4
1642854,Asa Newell,1610612737,ATL,7,10.2,5.6,2.3,0.1,0.6,0.4,0.6,0.519,0.5,0.8,0.0
1641709,Ausar Thompson,1610612765,DET,10,29.1,13.9,6.6,3.4,1.8,0.7,1.4,0.504,0.308,0.487,4.4
1630559,Austin Reaves,1610612747,LAL,10,36.3,28.6,5.0,8.2,1.4,0.1,3.4,0.478,0.305,0.873,5.6
1630245,Ayo Dosunmu,1610612741,CHI,9,25.4,14.9,2.6,3.0,0.8,0.1,1.1,0.516,0.459,0.913,2.0
1628389,Bam Adebayo,1610612748,MIA,8,30.4,19.9,8.1,2.9,1.0,0.3,2.0,0.452,0.34,0.861,7.8
1631248,Baylor Scheierman,1610612738,BOS,9,9.1,2.9,2.1,0.2,0.3,0.0,0.1,0.6,0.538,1.0,2.1
1642879,Ben Saraf,1610612751,BKN,7,13.8,3.3,1.9,2.4,0.3,0.0,1.3,0.259,0.231,0.75,-3.1
1641767,Ben Sheppard,1610612754,IND,12,25.5,6.8,4.7,1.7,0.4,0.2,0.7,0.323,0.235,0.769,-10.5
1631097,Bennedict Mathurin,1610612754,IND,2,36.4,31.0,7.0,2.5,0.0,0.0,2.5,0.548,0.5,0.885,-4.5
1641731,Bilal Coulibaly,1610612764,WAS,4,23.8,10.5,4.8,3.3,1.0,1.0,2.5,0.368,0.294,0.692,-12.8
202687,Bismack Biyombo,1610612759,SAS,5,8.8,0.4,1.0,0.4,0.6,0.0,0.4,0.5,0.0,0.0,-5.0
